"id","icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","baro_altitude","on_ground","velocity","true_track","vertical_rate","geo_altitude","squawk","spi","position_source","timestamp"
518,"801660","VTZTT   ","India","1752745215","1752745216","74.0135","17.4802","11887.2",False,"221.9","148.56","-0.33","12618.72",NULL,False,0,"2025-07-17 15:10:20.853259+05:30"
519,"80165a","AIC2504 ","India","1752745215","1752745215","76.8563","11.4239","5113.02",False,"177.39","334.03","10.08","5288.28",NULL,False,0,"2025-07-17 15:10:20.864954+05:30"
520,"801673","AXB711  ","India","1752745215","1752745215","70.7339","17.7212","10363.2",False,"252.16","296.15","-0.33","10995.66",NULL,False,0,"2025-07-17 15:10:20.866979+05:30"
521,"801641","AXB1142 ","India","1752745221","1752745222","87.8284","26.0992","11277.6",False,"233.11","88.61","0","12054.84","0533",False,0,"2025-07-17 15:10:31.303455+05:30"
522,"801653","GOA5502 ","India","1752745140","1752745208","77.5873","13.2596","1828.8",False,"80.22","302.16","4.88","1889.76",NULL,False,0,"2025-07-17 15:10:31.317399+05:30"
523,"80160a","IGO639P ","India","1752745222","1752745222","73.8532","17.2536","10675.62",False,"222.61","145.36","0","11338.56",NULL,False,0,"2025-07-17 15:10:31.333214+05:30"
524,"801616","IGO53AE ","India","1752745195","1752745195","73.0702","20.0123","9448.8",False,"235.89","351.09","0","10050.78",NULL,False,0,"2025-07-17 15:10:31.365358+05:30"
525,"801623","AXB1214 ","India","1752745211","1752745211","73.3046","16.2086","5943.6",False,"195.56","333.1","4.55","6179.82",NULL,False,0,"2025-07-17 15:10:31.381126+05:30"
526,"80160d","AXB2738 ","India","1752745222","1752745222","77.7904","13.1889","1287.78",False,"67.91","270.43","-3.58","1196.34",NULL,False,0,"2025-07-17 15:10:31.382187+05:30"
527,"80161c","","India","1752745186","1752745215","75.4175","11.8369","7101.84",False,"195.55","312.33","5.2","7444.74",NULL,False,0,"2025-07-17 15:10:31.413134+05:30"
528,"801627","AXB1153 ","India","1752745222","1752745222","76.8331","28.8717","2727.96",False,"118.04","193.61","-2.6","2766.06",NULL,False,0,"2025-07-17 15:10:31.46958+05:30"
529,"801632","AKJ156C ","India","1752745223","1752745223","86.6363","22.965","8122.92",False,"200.25","92.06","-8.78","8625.84","0337",False,0,"2025-07-17 15:10:31.470613+05:30"
530,"80161d","AKJ136V ","India","1752745176","1752745176","77.5188","13.7572","5501.64",False,"194.41","333.43","9.1","5699.76",NULL,False,0,"2025-07-17 15:10:31.476439+05:30"
531,"801685","AXB1596 ","India","1752745222","1752745222","88.0691","22.7002","4335.78",False,"165.1","308.55","15.93","4472.94","1361",False,0,"2025-07-17 15:10:31.478169+05:30"
532,"80167f","AIC2465 ","India","1752745223","1752745223","77.05","27.0917","9364.98",False,"198.82","182.82","2.28","9997.44",NULL,False,0,"2025-07-17 15:10:31.478169+05:30"
533,"801699","AXB1574 ","India","1752745222","1752745222","77.7832","13.5087","4640.58",False,"167.79","56.5","7.48","4777.74",NULL,False,0,"2025-07-17 15:10:31.48222+05:30"
534,"80164b","IGO1154 ","India","1752745223","1752745223","78.32","28.507","7703.82",False,"231.01","288.84","-6.18","8176.26",NULL,False,0,"2025-07-17 15:10:31.48222+05:30"
535,"80164e","AIC2628 ","India","1752745222","1752745222","72.837","17.7297","9776.46",False,"245.48","1.56","4.23","10363.2",NULL,False,0,"2025-07-17 15:10:31.489376+05:30"
536,"801663","IGO2521 ","India","1752745222","1752745222","78.6294","27.8541","7071.36",False,"209.9","124.31","5.85","7467.6",NULL,False,0,"2025-07-17 15:10:31.493415+05:30"
537,"801667","AIC388  ","India","1752745222","1752745222","89.4712","20.7157","11529.06",False,"233.76","137.5","4.88","12298.68","0553",False,0,"2025-07-17 15:10:31.493415+05:30"
538,"801660","VTZTT   ","India","1752745223","1752745223","74.022","17.4669","11879.58",False,"221.9","148.56","0","12611.1",NULL,False,0,"2025-07-17 15:10:31.49795+05:30"
539,"80165a","AIC2504 ","India","1752745222","1752745222","76.8507","11.4351","5196.84",False,"178.54","334.03","9.75","5372.1",NULL,False,0,"2025-07-17 15:10:31.500887+05:30"
540,"801673","AXB711  ","India","1752745222","1752745222","70.7199","17.7278","10363.2",False,"251.7","296.2","0","10995.66",NULL,False,0,"2025-07-17 15:10:31.502898+05:30"
541,"801641","AXB1142 ","India","1752745221","1752745222","87.8284","26.0992","11277.6",False,"233.11","88.61","0","12054.84","0533",False,0,"2025-07-17 15:10:33.369582+05:30"
542,"801653","GOA5502 ","India","1752745140","1752745208","77.5873","13.2596","1828.8",False,"80.22","302.16","4.88","1889.76",NULL,False,0,"2025-07-17 15:10:33.369582+05:30"
543,"80160a","IGO639P ","India","1752745222","1752745222","73.8532","17.2536","10675.62",False,"222.61","145.36","0","11338.56",NULL,False,0,"2025-07-17 15:10:33.369582+05:30"
544,"801616","IGO53AE ","India","1752745195","1752745195","73.0702","20.0123","9448.8",False,"235.89","351.09","0","10050.78",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
545,"801623","AXB1214 ","India","1752745211","1752745211","73.3046","16.2086","5943.6",False,"195.56","333.1","4.55","6179.82",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
546,"80160d","AXB2738 ","India","1752745222","1752745222","77.7904","13.1889","1287.78",False,"67.91","270.43","-3.58","1196.34",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
547,"80161c","","India","1752745186","1752745215","75.4175","11.8369","7101.84",False,"195.55","312.33","5.2","7444.74",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
548,"801627","AXB1153 ","India","1752745222","1752745222","76.8331","28.8717","2727.96",False,"118.04","193.61","-2.6","2766.06",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
549,"801632","AKJ156C ","India","1752745223","1752745223","86.6363","22.965","8122.92",False,"200.25","92.06","-8.78","8625.84","0337",False,0,"2025-07-17 15:10:33.385374+05:30"
550,"80161d","AKJ136V ","India","1752745176","1752745176","77.5188","13.7572","5501.64",False,"194.41","333.43","9.1","5699.76",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
551,"801685","AXB1596 ","India","1752745222","1752745222","88.0691","22.7002","4335.78",False,"165.1","308.55","15.93","4472.94","1361",False,0,"2025-07-17 15:10:33.385374+05:30"
552,"80167f","AIC2465 ","India","1752745223","1752745223","77.05","27.0917","9364.98",False,"198.82","182.82","2.28","9997.44",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
553,"801699","AXB1574 ","India","1752745222","1752745222","77.7832","13.5087","4640.58",False,"167.79","56.5","7.48","4777.74",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
554,"80164b","IGO1154 ","India","1752745223","1752745223","78.32","28.507","7703.82",False,"231.01","288.84","-6.18","8176.26",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
555,"80164e","AIC2628 ","India","1752745222","1752745222","72.837","17.7297","9776.46",False,"245.48","1.56","4.23","10363.2",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
556,"801663","IGO2521 ","India","1752745222","1752745222","78.6294","27.8541","7071.36",False,"209.9","124.31","5.85","7467.6",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
557,"801667","AIC388  ","India","1752745222","1752745222","89.4712","20.7157","11529.06",False,"233.76","137.5","4.88","12298.68","0553",False,0,"2025-07-17 15:10:33.385374+05:30"
558,"801660","VTZTT   ","India","1752745223","1752745223","74.022","17.4669","11879.58",False,"221.9","148.56","0","12611.1",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
559,"80165a","AIC2504 ","India","1752745222","1752745222","76.8507","11.4351","5196.84",False,"178.54","334.03","9.75","5372.1",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
560,"801673","AXB711  ","India","1752745222","1752745222","70.7199","17.7278","10363.2",False,"251.7","296.2","0","10995.66",NULL,False,0,"2025-07-17 15:10:33.385374+05:30"
561,"801641","AXB1142 ","India","1752745232","1752745232","87.8551","26.0998","11277.6",False,"233.11","88.61","0","12054.84","0533",False,0,"2025-07-17 15:10:43.884534+05:30"
562,"801653","GOA5502 ","India","1752745140","1752745208","77.5873","13.2596","1828.8",False,"80.22","302.16","4.88","1889.76",NULL,False,0,"2025-07-17 15:10:43.889136+05:30"
563,"80160a","IGO639P ","India","1752745232","1752745232","73.8654","17.2367","10675.62",False,"222.48","145.17","0","11338.56",NULL,False,0,"2025-07-17 15:10:43.893236+05:30"
564,"801616","IGO53AE ","India","1752745228","1752745228","73.0586","20.0824","9448.8",False,"236.4","351.11","0","10050.78",NULL,False,0,"2025-07-17 15:10:43.897171+05:30"
565,"801623","AXB1214 ","India","1752745211","1752745227","73.3046","16.2086","5943.6",False,"198.78","333.24","5.53","6195.06",NULL,False,0,"2025-07-17 15:10:43.903213+05:30"
566,"80160d","AXB2738 ","India","1752745232","1752745232","77.784","13.1889","1257.3",False,"66.89","270.88","-3.25","1165.86",NULL,False,0,"2025-07-17 15:10:43.91114+05:30"
567,"80161c","","India","1752745233","1752745233","75.3569","11.8915","7338.06",False,"199.19","312.38","3.9","7688.58",NULL,False,0,"2025-07-17 15:10:43.919184+05:30"
568,"801627","AXB1153 ","India","1752745232","1752745232","76.8301","28.8612","2689.86",False,"114.79","194.53","-4.23","2720.34",NULL,False,0,"2025-07-17 15:10:43.920377+05:30"
569,"801632","AKJ156C ","India","1752745233","1752745233","86.656","22.9642","8031.48",False,"199.77","92.36","-8.78","8534.4","0337",False,0,"2025-07-17 15:10:43.926428+05:30"
570,"80161d","AKJ136V ","India","1752745176","1752745176","77.5188","13.7572","5501.64",False,"194.41","333.43","9.1","5699.76",NULL,False,0,"2025-07-17 15:10:43.931201+05:30"
571,"801685","AXB1596 ","India","1752745232","1752745232","88.0566","22.7095","4503.42",False,"163.26","308.6","17.56","4663.44","1361",False,0,"2025-07-17 15:10:43.932215+05:30"
572,"80167f","AIC2465 ","India","1752745233","1752745233","77.049","27.0742","9395.46",False,"200.87","182.79","2.6","10027.92",NULL,False,0,"2025-07-17 15:10:43.937173+05:30"
573,"801699","AXB1574 ","India","1752745232","1752745232","77.7959","13.5169","4724.4",False,"168.08","56.36","8.78","4869.18",NULL,False,0,"2025-07-17 15:10:43.939518+05:30"
574,"80164b","IGO1154 ","India","1752745233","1752745233","78.2977","28.5137","7642.86",False,"228.57","288.64","-6.5","8100.06",NULL,False,0,"2025-07-17 15:10:43.942149+05:30"
575,"80164e","AIC2628 ","India","1752745232","1752745232","72.8376","17.7517","9814.56",False,"245.47","1.44","3.9","10408.92",NULL,False,0,"2025-07-17 15:10:43.943176+05:30"
576,"801663","IGO2521 ","India","1752745232","1752745232","78.647","27.8435","7132.32",False,"210.75","124.16","6.83","7520.94",NULL,False,0,"2025-07-17 15:10:43.943176+05:30"
577,"801667","AIC388  ","India","1752745233","1752745233","89.4868","20.6995","11574.78",False,"233.07","137.68","3.58","12344.4","0553",False,0,"2025-07-17 15:10:43.950287+05:30"
578,"801660","VTZTT   ","India","1752745232","1752745232","74.033","17.4496","11879.58",False,"222.34","148.63","0","12611.1",NULL,False,0,"2025-07-17 15:10:43.960048+05:30"
579,"80165a","AIC2504 ","India","1752745232","1752745232","76.8437","11.4494","5303.52",False,"179.69","334.02","11.7","5494.02",NULL,False,0,"2025-07-17 15:10:43.963356+05:30"
580,"801673","AXB711  ","India","1752745232","1752745232","70.6975","17.7383","10363.2",False,"251.01","296.14","-0.33","10995.66",NULL,False,0,"2025-07-17 15:10:43.963356+05:30"
581,"801641","AXB1142 ","India","1752745240","1752745241","87.8737","26.1004","11277.6",False,"232.94","86.58","0.65","12054.84","0533",False,0,"2025-07-17 15:10:46.240425+05:30"
582,"801653","GOA5502 ","India","1752745140","1752745208","77.5873","13.2596","1828.8",False,"80.22","302.16","4.88","1889.76",NULL,False,0,"2025-07-17 15:10:46.247482+05:30"
583,"80160a","IGO639P ","India","1752745241","1752745241","73.8754","17.2229","10675.62",False,"221.77","145.2","0","11338.56",NULL,False,0,"2025-07-17 15:10:46.249433+05:30"
584,"801616","IGO53AE ","India","1752745228","1752745228","73.0586","20.0824","9448.8",False,"236.4","351.11","0","10050.78",NULL,False,0,"2025-07-17 15:10:46.250428+05:30"
585,"801623","AXB1214 ","India","1752745240","1752745240","73.2806","16.2545","6057.9",False,"198.78","333.24","5.53","6195.06",NULL,False,0,"2025-07-17 15:10:46.251428+05:30"
586,"80160d","AXB2738 ","India","1752745241","1752745241","77.7788","13.1889","1226.82",False,"66.37","270.89","-3.58","1135.38",NULL,False,0,"2025-07-17 15:10:46.261234+05:30"
587,"80161c","","India","1752745241","1752745241","75.3456","11.9017","7368.54",False,"201.37","312.41","3.25","7711.44",NULL,False,0,"2025-07-17 15:10:46.262227+05:30"
588,"801627","AXB1153 ","India","1752745241","1752745241","76.8274","28.8523","2644.14",False,"113.8","194.66","-5.2","2689.86",NULL,False,0,"2025-07-17 15:10:46.263233+05:30"
589,"801632","AKJ156C ","India","1752745242","1752745242","86.6734","22.9635","7955.28",False,"199.28","92.52","-8.45","8450.58","0337",False,0,"2025-07-17 15:10:46.264235+05:30"
590,"80161d","AKJ136V ","India","1752745176","1752745176","77.5188","13.7572","5501.64",False,"194.41","333.43","9.1","5699.76",NULL,False,0,"2025-07-17 15:10:46.266237+05:30"
591,"801685","AXB1596 ","India","1752745241","1752745241","88.0456","22.7176","4663.44",False,"161.81","308.55","16.58","4831.08","1361",False,0,"2025-07-17 15:10:46.267227+05:30"
592,"80167f","AIC2465 ","India","1752745242","1752745242","77.0481","27.0578","9418.32",False,"202.44","182.91","2.6","10050.78",NULL,False,0,"2025-07-17 15:10:46.267227+05:30"
593,"801699","AXB1574 ","India","1752745241","1752745241","77.8075","13.5244","4800.6",False,"167.79","56.5","9.43","4953",NULL,False,0,"2025-07-17 15:10:46.268234+05:30"
594,"80164b","IGO1154 ","India","1752745241","1752745242","78.2784","28.5194","7581.9",False,"226.94","288.64","-6.18","8039.1",NULL,False,0,"2025-07-17 15:10:46.269233+05:30"
595,"80164e","AIC2628 ","India","1752745242","1752745242","72.8382","17.7736","9852.66",False,"245.48","1.56","3.58","10454.64",NULL,False,0,"2025-07-17 15:10:46.270227+05:30"
596,"801663","IGO2521 ","India","1752745240","1752745241","78.661","27.835","7185.66",False,"211.46","124.19","7.48","7589.52",NULL,False,0,"2025-07-17 15:10:46.271226+05:30"
597,"801667","AIC388  ","India","1752745241","1752745242","89.5","20.6859","11597.64",False,"233.07","137.68","1.63","12367.26","0553",False,0,"2025-07-17 15:10:46.272104+05:30"
598,"801660","VTZTT   ","India","1752745241","1752745241","74.0427","17.4344","11879.58",False,"222.34","148.63","0.33","12611.1",NULL,False,0,"2025-07-17 15:10:46.273458+05:30"
599,"80165a","AIC2504 ","India","1752745241","1752745241","76.8371","11.4627","5402.58",False,"180.84","334.02","10.08","5593.08",NULL,False,0,"2025-07-17 15:10:46.273458+05:30"
600,"801673","AXB711  ","India","1752745241","1752745241","70.6789","17.7471","10363.2",False,"250.55","296.2","0","10995.66",NULL,False,0,"2025-07-17 15:10:46.274679+05:30"
601,"801641","AXB1142 ","India","1752745252","1752745252","87.8999","26.1044","11277.6",False,"232.42","74.33","-0.33","12054.84","0533",False,0,"2025-07-17 15:10:56.775883+05:30"
602,"801653","GOA5502 ","India","1752745140","1752745208","77.5873","13.2596","1828.8",False,"80.22","302.16","4.88","1889.76",NULL,False,0,"2025-07-17 15:10:56.782574+05:30"
603,"80160a","IGO639P ","India","1752745252","1752745252","73.8887","17.2045","10675.62",False,"221.35","145.13","-0.33","11338.56",NULL,False,0,"2025-07-17 15:10:56.78357+05:30"
604,"801616","IGO53AE ","India","1752745249","1752745249","73.0514","20.1259","9494.52",False,"236.4","351.11","0","10050.78",NULL,False,0,"2025-07-17 15:10:56.784574+05:30"
605,"801623","AXB1214 ","India","1752745248","1752745252","73.2739","16.2672","6111.24",False,"202.69","333.3","7.15","6370.32",NULL,False,0,"2025-07-17 15:10:56.792569+05:30"
606,"80160d","AXB2738 ","India","1752745252","1752745252","77.7718","13.189","1188.72",False,"66.88","270.44","-2.93","1089.66",NULL,False,0,"2025-07-17 15:10:56.79357+05:30"
607,"80161c","","India","1752745253","1752745253","75.3293","11.9163","7406.64",False,"204.66","312.35","3.25","7764.78",NULL,False,0,"2025-07-17 15:10:56.794569+05:30"
608,"801627","AXB1153 ","India","1752745252","1752745252","76.8241","28.8412","2590.8",False,"114.06","195.16","-4.88","2621.28",NULL,False,0,"2025-07-17 15:10:56.794569+05:30"
609,"801632","AKJ156C ","India","1752745252","1752745253","86.6931","22.9628","7871.46",False,"198.23","92.38","-8.78","8351.52","0337",False,0,"2025-07-17 15:10:56.794569+05:30"
610,"80161d","AKJ136V ","India","1752745176","1752745176","77.5188","13.7572","5501.64",False,"194.41","333.43","9.1","5699.76",NULL,False,0,"2025-07-17 15:10:56.796573+05:30"
611,"801685","AXB1596 ","India","1752745252","1752745252","88.0324","22.7273","4815.84",False,"160.85","308.12","11.7","5006.34","1361",False,0,"2025-07-17 15:10:56.796573+05:30"
612,"80167f","AIC2465 ","India","1752745252","1752745253","77.047","27.0381","9433.56",False,"204.52","183.03","1.3","10066.02",NULL,False,0,"2025-07-17 15:10:56.797871+05:30"
613,"801699","AXB1574 ","India","1752745252","1752745252","77.8218","13.5337","4899.66",False,"168.08","56.36","7.48","5052.06",NULL,False,0,"2025-07-17 15:10:56.797871+05:30"
614,"80164b","IGO1154 ","India","1752745253","1752745253","78.2538","28.5268","7513.32",False,"225.97","288.72","-5.85","7970.52",NULL,False,0,"2025-07-17 15:10:56.798866+05:30"
615,"80164e","AIC2628 ","India","1752745251","1752745251","72.8388","17.7937","9890.76",False,"246","1.56","3.9","10485.12",NULL,False,0,"2025-07-17 15:10:56.798866+05:30"
616,"801663","IGO2521 ","India","1752745252","1752745252","78.6824","27.8221","7269.48",False,"211.75","124.31","7.15","7688.58",NULL,False,0,"2025-07-17 15:10:56.799868+05:30"
617,"801667","AIC388  ","India","1752745252","1752745253","89.5166","20.6689","11612.88",False,"233.68","136.96","0.33","12382.5","0553",False,0,"2025-07-17 15:10:56.799868+05:30"
618,"801660","VTZTT   ","India","1752745252","1752745252","74.0546","17.4155","11887.2",False,"222.34","148.63","0","12618.72",NULL,False,0,"2025-07-17 15:10:56.800868+05:30"
